Country,Birth Rate,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Mobile Phone Usage,Life Expectancy Average,Net Tourism Impact,Dependency Ratio,Urban_Rate,CO2_per_capita
Indonesia,0.020782539182528505,4.339193295242584,11.706565887923823,26.271707025029905,0.023716526617316044,3.332204510175204,5.480638923341991,0.0344014267173324,0.0,0.13190507087993858,0.09531017980432487,4.248086912096081,0.13435180448977135,0.616791917990354,0.407296540795394,0.6624888104245628
Japan,0.008959741371471904,3.4657359027997265,11.706565887923823,29.16913552641924,0.07696104113612832,7.977625098784593,5.480638923341991,0.002995508979798479,0.4700036292457356,0.024492154481313214,0.5306282510621704,4.4239673766642325,-1.211578195939392,0.5993093485048724,0.6904699711699857,0.7525230971275345
Kazakhstan,0.017839918128331,3.295836866004329,10.834036156156984,24.487986423017407,0.039220713153281295,4.74493212836325,5.480638923341991,0.0295588022415444,0.0,0.11332868530700317,0.18232155679395462,4.200666652660852,-0.21639605577275844,0.5768332298237745,0.5567668782020738,0.7295971225500794
"Korea, Dem. Rep.",0.01587334915629015,3.295836866004329,9.927936232938437,23.436618790804065,0.05921185963184608,5.267858159063328,5.480638923341991,0.027615167032973367,0.09531017980432487,0.11332868530700317,0.4054651081081644,4.232423355522014,0.41202250791377537,0.5636299706481579,0.5796678818378768,0.6645669957363051
"Korea, Rep.",0.009950330853168083,2.8903717578961645,11.706565887923823,27.362985638616248,0.050693114315518116,6.665683717782408,5.480638923341991,0.004987541511039074,0.5306282510621704,0.0573250666192694,0.5877866649021191,4.368726293775293,-0.49590819972286226,0.4893415857853347,0.7052445275114118,0.7398587714425942
Kyrgyz Republic,0.02176149178151269,3.091042453358316,7.841099765422119,21.516952823040263,0.054488185284069734,3.258096538021482,5.480638923341991,0.035367143837291316,0.09531017980432487,0.2078798829012179,0.09531017980432487,4.232423355522014,0.2313291330715863,0.685324597958436,0.41150894592828535,0.559912265952091
Lao PDR,0.027615167032973367,4.339193295242584,9.57073837671504,21.584634855887362,0.044973365642731154,2.995732273553991,5.480638923341991,0.07045846364856141,0.0,0.2078798829012179,0.0,4.174268912693048,2.7245793862501504,0.8659661760535542,0.314493913579054,0.4667850730722833
"Macao SAR, China",0.007968169649176874,3.295836866004329,9.57073837671504,23.051355357310268,0.05921185963184608,5.267858159063328,5.480638923341991,0.019802627296179712,0.26236426446749106,0.058268908123975775,0.6418538861723948,4.375262334558968,2.6424272845433805,0.43444694106910015,1.117893511516395,0.571864757224168
Malaysia,0.01882175424058776,3.6375861597263857,10.980058710327357,25.549575462100865,0.036331929247390274,5.204006687076795,5.480638923341991,0.006975613736425242,0.33647223662121295,0.058268908123975775,0.4700036292457356,4.31023577043487,0.876580102660558,0.6209909090576079,0.6227531058906,0.7054858739124136
Maldives,0.020782539182528505,2.302585092994046,7.325850564571936,20.796149589263013,0.0573250666192694,5.384495062789089,5.480638923341991,0.02176149178151269,0.09531017980432487,0.12221763272424921,0.33647223662121295,4.310596390717361,1.8373699692699148,0.7405510221809375,0.470067550041458,0.5288891902432674
Mongolia,0.019802627296179712,2.639057329615259,7.8636512654486515,21.412438509603458,0.06765864847381481,4.04305126783455,5.480638923341991,0.03825871211709034,0.09531017980432487,0.2078798829012179,0.18232155679395462,4.1878148135472255,-0.009708814079829153,0.5850597509386227,0.6832489021872454,0.6146460423961262
Myanmar,0.01882175424058776,3.295836866004329,9.600014794178023,23.436618790804065,0.02273948696948943,1.791759469228055,5.480638923341991,0.050693114315518116,0.0,0.13976194237515868,0.0,4.158394563535758,1.1089750547629365,0.5865183647222691,0.2974280631884749,0.5319228643165064
Nepal,0.028587456851912555,3.4657359027997265,9.086249986745132,22.70756310923303,0.05638033343610764,2.8903717578961645,5.480638923341991,0.04783732941416013,0.0,0.08157998699242287,0.0,4.174268912693048,0.2376716508452219,0.8465038422534847,0.17145236355838592,0.46541498166149026
Pakistan,0.027615167032973367,3.2188758248682006,11.206142119216047,25.30800641435643,0.027615167032973367,2.9444389791664403,5.480638923341991,0.07881118042428978,0.09531017980432487,0.07045846364856141,0.0,4.189539944643301,-0.7453550885531968,0.8147787948715735,0.32957294515177626,0.6250049063194696
Philippines,0.027615167032973367,3.912023005428146,10.5621468026374,25.238196571569148,0.03149866705937099,3.58351893845611,5.480638923341991,0.027615167032973367,0.09531017980432487,0.09621885774054292,0.33647223662121295,4.225526694455846,0.448643432844257,0.7551993562568146,0.44305832022365155,0.6144269685849266
Singapore,0.009950330853168083,2.267719923211926,10.33676236128356,25.461100169561153,0.03149866705937099,6.717804695023691,5.480638923341991,0.001998002662673056,0.4700036292457356,0.05164323315183845,0.6418538861723948,4.387774717243095,-0.5562579616442243,0.4721279074623665,0.9560451026552553,0.6729008262008298
Sri Lanka,0.01882175424058776,3.8918202981106265,9.08239335764556,23.751587555603958,0.04114194333117518,3.8066624897703196,5.480638923341991,0.011928570865273802,0.0,0.09075436326846414,0.09531017980432487,4.309694351865454,0.48195596200319457,0.5712450164599099,0.21158261244617912,0.5594980700085695
Tajikistan,0.028587456851912555,3.295836866004329,7.760893195851024,21.453780433114176,0.04210117601863539,2.639057329615259,5.480638923341991,0.05638033343610764,0.0,0.18481843699254183,0.0,4.195814984220446,0.9533697145634967,0.8137737341695768,0.3134823123852222,0.49956809659848733
Thailand,0.012916225266546328,3.5263605246161616,11.47514052060747,25.80677847854935,0.0344014267173324,4.477336814478207,5.480638923341991,0.01587334915629015,0.09531017980432487,0.053540766928029816,0.33647223662121295,4.296150331951521,0.893307307126836,0.5251038995497094,0.36188987420944546,0.691367319054925
Timor-Leste,0.037295784743696894,4.339193295242584,7.325850564571936,19.936906276859677,0.08250122151174369,3.332204510175204,5.480638923341991,0.06672363204290818,0.09531017980432487,0.14410034397375687,0.0,4.150760827470364,0.41202250791377537,1.0584728561346703,0.3489167154899332,0.3755747899042263
Turkmenistan,0.02273948696948943,3.295836866004329,9.820486306032722,22.645812470659454,0.036331929247390274,4.718498871295094,5.480638923341991,0.058268908123975775,0.0,0.11332868530700317,0.0,4.1724901843852855,0.41202250791377537,0.6905830325699421,0.5253791497063366,0.6949942264749692
Uzbekistan,0.020782539182528505,3.4011973816621555,10.833266902590838,23.21067132445394,0.04974209189481407,3.2188758248682006,5.480638923341991,0.04688358589885042,0.0,0.11332868530700317,0.0,4.225526694455846,-2.0794415263289565,0.7097835555053503,0.3859670383138686,0.6848604205835293
Vietnam,0.0168571170664229,3.9512437185814275,10.57052173723882,24.623704152446095,0.053540766928029816,3.4339872044851463,5.480638923341991,0.023716526617316044,0.09531017980432487,0.0925791812930932,0.09531017980432487,4.322353255857598,1.315890718925175,0.617598381575088,0.27314010936083394,0.6265956001105712
Albania,0.014888612493750654,3.7376696182833684,7.6838639802564295,22.733417179593626,0.06297479916138844,5.003946305945459,5.480638923341991,0.01882175424058776,0.0,0.11154137473290741,0.33647223662121295,4.343045863939025,0.12225731587928834,0.6432821409559394,0.5303958228124567,0.5586813989748528
Andorra,0.010939940038334364,3.295836866004329,9.57073837671504,21.565765132471792,0.055434706888100586,7.693481640835175,5.480638923341991,0.002995508979798479,0.26236426446749106,0.11332868530700317,0.5306282510621704,4.289614291167846,0.41202250791377537,0.63010967414781,1.2043472486125684,0.5620329967404051
