Country,Birth Rate,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Mobile Phone Usage,Life Expectancy Average,Net Tourism Impact,Dependency Ratio,Urban_Rate,CO2_per_capita
Saudi Arabia,0.1265625230731369,2.0384435315210423,2.5392098684220996,1.5505732649982606,-1.0246588815680733,-0.09665605345952487,-0.15994348676735617,-0.4736539631275459,-0.515114174580414,-0.17350145673420425,-0.5956899871848358,0.46421724096244016,-0.8944622386532489,0.1427571789564256,-0.339046002415611,-0.1727126674631045
Syrian Arab Republic,0.48698912906551406,0.5678055087801409,-0.27908381441060975,-0.4678372139675578,-0.5394572740703697,-0.7024823885361898,-0.15994348676735617,-0.4736539631275459,-0.9089136453368288,-0.9208961271564787,-1.0325023872791534,0.5155247008492153,-0.28178859510410276,0.7414677555797482,-0.3399329157464693,-0.24550292704832188
United Arab Emirates,-0.5942906889116174,-0.5707529604386216,0.5289057434653391,0.6057274096810664,-1.642188200201515,0.9953272171724886,-0.15994348676735617,-0.7887499897710303,0.2724847669324157,-0.17350145673420425,0.7147472130981174,0.6181396206227654,-2.1136139495808193,-1.6153611809692023,-0.2990915974645941,0.39664575476733105
"Yemen, Rep.",1.2979489925483625,1.9435636590861454,-0.6507036575813638,-0.5730841553778236,-0.5835665111156152,-0.7492282477242042,-0.15994348676735617,1.0318048308357692,-0.9089136453368288,0.823024770495495,-1.2509085873263124,-0.767161796320162,-0.37678742972183554,2.01744735426802,-0.3430395511368346,-0.29564935677391396
American Samoa,-0.23386408291924027,-0.2386734069164825,-0.35442601321453704,-0.5385059718957341,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,-0.515114174580414,-0.17350145673420425,-1.2509085873263124,0.31029486130211487,-0.220177032073037,-0.39046331311423205,2.541773786197671,2.926396420603857
Australia,-0.8646106434059003,-1.3297919399177967,2.5392098684220996,2.1331311472873105,0.8720383113774965,2.1536896078514824,-0.15994348676735617,-0.9287926682792457,-0.515114174580414,-0.7714171930720237,0.2779348130037995,1.1825216793772915,0.9113761157740515,-0.7004343186725449,-0.33733420916862,-0.15141206819714936
Fiji,0.1265625230731369,0.6626853812150378,-0.35442601321453704,-0.6721678965173686,-1.289314303839548,-0.6370381856729699,-0.15994348676735617,-0.4036326238734381,-0.515114174580414,-0.9042873567026504,-1.0325023872791534,-0.048857357905310754,-0.0993632967439638,-0.27953084530767325,-0.22970233353868663,-0.2923258291610295
French Polynesia,-0.32397073441733465,-0.2386734069164825,-0.35442601321453704,-0.5385059718957341,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,-0.515114174580414,-0.17350145673420425,-0.8140961872319946,0.46421724096244016,-0.16269585315578564,-0.5605415032524456,0.08974790546764713,-0.2437807165965918
Guam,-0.23386408291924027,-0.2386734069164825,-0.35442601321453704,-0.5385059718957341,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,0.2724847669324157,-0.17350145673420425,-0.15887758709051808,0.7720620002830907,-0.220177032073037,-0.30627575351106595,0.7982591497241572,0.8985102302152479
Kiribati,0.3067758260693253,-0.4758730880037247,-0.35442601321453704,-0.6954762070474508,1.445458392965692,-0.6220795107328053,-0.15994348676735617,0.6816981345652308,-0.9089136453368288,-0.17350145673420425,-1.2509085873263124,-0.3053946573391862,-0.220177032073037,0.54395498803391,0.6166758121285445,-0.30574232052072253
Marshall Islands,-0.23386408291924027,-0.6656328328735185,-0.35442601321453704,-0.6950914777396553,2.8790085969361807,-0.046170525536469456,-0.15994348676735617,0.05150608127826183,-0.9089136453368288,-0.17350145673420425,-1.2509085873263124,0.31029486130211487,-0.37768234627982866,-0.39046331311423205,2.224916735927086,-0.279807023296669
"Micronesia, Fed. Sts.",0.48698912906551406,-0.7130727690909668,-0.35442601321453704,-0.6938547060234449,1.401349155920446,-0.40704855846793964,-0.15994348676735617,0.2615700990405848,-0.515114174580414,0.3247616568806454,-1.0325023872791534,-0.15147227767886093,-0.3726570456080211,0.7751979289106394,0.057753686154024896,-0.28510243658091217
New Caledonia,-0.414077385915429,-0.2386734069164825,-0.35442601321453704,-0.5385059718957341,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,0.2724847669324157,-0.17350145673420425,-0.3772837871376769,0.6694470805095405,-0.3334183965267836,-0.5522558576396919,0.19284132768025083,-0.042240911808367934
New Zealand,-0.7745039919078059,-0.9028325139607606,-0.2686964999269844,0.21925076583050265,0.6956013631965131,2.1536896078514824,-0.15994348676735617,-0.8937819986521919,1.4538831792016602,-1.00393997942562,0.05952861295664072,1.0285992997169662,1.3979009445137807,-0.5690653141702561,-0.3045715443337812,-0.12663679748136525
Papua New Guinea,1.02762903805408,0.9473249985197284,-0.35442601321453704,-0.6593866489659793,-0.9805496445228276,-0.7679265913994099,-0.15994348676735617,0.891762152327554,-0.9089136453368288,0.05902132961939245,-1.2509085873263124,-0.9210841759804873,-0.4126529317767912,0.6913139899987368,-0.3414921356507526,-0.3006647012130839
Samoa,0.6672024320617025,0.5203655725626924,-0.35442601321453704,-0.6932586958790782,-0.5394572740703697,-0.640777854408011,-0.15994348676735617,-0.5086646327545996,-0.9089136453368288,-0.2897628499110024,-1.0325023872791534,0.15637248164178963,-0.6569651521089169,1.0538384912093066,-0.10974217861121918,-0.29705804079325154
Solomon Islands,1.1177356895521744,1.1845246796069706,-0.35442601321453704,-0.6929358422597005,-0.14247414066315733,-0.7305299040489984,-0.15994348676735617,-0.08853659722995352,-0.9089136453368288,0.2749353455191604,-1.2509085873263124,-0.4593170369995115,-0.38353372377439915,0.9826748943632437,-0.27222170586929834,-0.3069679134180389
Tonga,0.5770957805636084,0.04596621038820811,-0.35442601321453704,-0.6942410413603289,-0.5394572740703697,-0.6164700076302436,-0.15994348676735617,-0.6136966416357612,-0.9089136453368288,-0.2897628499110024,-1.0325023872791534,0.2589874014153398,-0.38222576880502457,0.9397384209545405,0.10211414843592782,-0.27635419132428213
Vanuatu,0.7573090835597969,0.37804576391034717,-0.35442601321453704,-0.6931271977274979,-1.156986592703811,-0.706222057271231,-0.15994348676735617,-0.4736539631275459,-0.9089136453368288,-1.186636454417732,-1.2509085873263124,0.0024501019814643405,-0.3327299991744812,0.8433759388347817,-0.1272172825831759,-0.3068814135130207
Antigua and Barbuda,-0.32397073441733465,-0.2386734069164825,-0.35442601321453704,-0.6875271014772595,-0.8482219333870903,0.039841855369476806,-0.15994348676735617,-0.6837179808898688,-0.12131470382399905,-0.04063129310357757,0.05952861295664072,0.5668321607359904,-0.1978041181232086,-0.3148073792279484,0.3829684949144923,-0.20797160802214443
Argentina,-0.414077385915429,1.6589240417814548,1.173226760628902,0.947556458126008,0.8279290743322507,-0.29111882768166425,-0.15994348676735617,-0.5086646327545996,-0.515114174580414,1.0057212454876068,-0.8140961872319946,0.5668321607359904,-0.8559119869243139,-0.1570740319121696,-0.3412890835340559,-0.23723518787904238
Aruba,-0.8646106434059003,-0.2386734069164825,-0.35442601321453704,-0.6752532869138412,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,-0.12131470382399905,-0.2565453090033457,0.2779348130037995,0.5155247008492153,0.06378687575170768,-1.015207403337965,0.5628409938453248,0.20635544918700588
"Bahamas, The",-0.5942906889116174,-0.2386734069164825,-0.35442601321453704,-0.623647405784419,-0.31891108884414043,1.4983126620355223,-0.15994348676735617,-0.6487073112628151,-0.12131470382399905,-1.1700276839639034,-0.3772837871376769,0.41290978107566506,0.5601213667617462,-0.6882888453117678,0.15763865526255672,-0.20794121200968366
Barbados,-0.8646106434059003,-0.2386734069164825,-0.35442601321453704,-0.662164426573234,0.34272746683454636,0.49795127541201667,-0.15994348676735617,-0.5786859720087073,0.6662842376888307,-0.7548084226181954,-0.15887758709051808,0.46421724096244016,0.04244655783033293,-0.7725536730452557,-0.10816217162047233,-0.21073175157559138
Belize,0.48698912906551406,-0.2386734069164825,-0.35442601321453704,-0.6860493510784003,-0.8041126963418445,-0.4893212706388448,-0.15994348676735617,-0.43864329350049197,-0.515114174580414,0.20850026370384703,-0.8140961872319946,0.2589874014153398,-0.31138968125310645,0.7414677555797476,0.005109235096791897,-0.2834961450905818
Bermuda,-0.8646106434059003,-0.2386734069164825,-0.35442601321453704,-0.6525791980300631,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,1.4538831792016602,-0.17350145673420425,0.05952861295664072,0.9772918398301911,-0.31138968125310645,-0.39046331311423205,2.7070821031631462,-0.13503100332172227
Bolivia,0.6672024320617025,1.3742844244767642,-0.7183237081178591,-0.6117818648953384,-0.31891108884414043,-0.7211807322113956,-0.15994348676735617,0.6116767953111233,-0.9089136453368288,0.77319845913401,-1.0325023872791534,-0.5106244968862865,-0.3485631382774367,0.7921522488388648,-0.3322841421803221,-0.280815078834739
Brazil,-0.32397073441733465,2.9398023196525624,2.5392098684220996,2.1331311472873105,0.29861822978930114,-0.4145278959380219,-0.15994348676735617,-0.26358994536522273,-0.515114174580414,3.023686855627748,-0.5956899871848358,0.2076799415285647,-0.5185972842961323,-0.5396636910549604,-0.34261531429666925,-0.24923859331454715
Canada,-1.044823946402089,-1.3297919399177967,2.5392098684220996,2.1331311472873105,1.5336768670561836,2.1536896078514824,-0.15994348676735617,-0.9287926682792457,1.4538831792016602,-1.3859416998636718,-0.3772837871376769,1.0799067596037413,0.9113761157740515,-0.9050992943941282,-0.3409735624879337,-0.2126355405709102
Cayman Islands,-0.23386408291924027,-0.2386734069164825,-0.35442601321453704,-0.5385059718957341,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,-0.515114174580414,-0.17350145673420425,-0.15887758709051808,0.31029486130211487,-0.3375487806405981,-0.39046331311423205,3.853989944755023,-0.0816808637499059
Chile,-0.5942906889116174,-0.19123347069903407,0.03834431569754626,0.1187175298169264,0.34272746683454636,-0.18266843436547114,-0.15994348676735617,-0.8237606593980842,0.2724847669324157,-1.136810143056247,-0.15887758709051808,0.925984379943416,-0.24254994602286534,-0.5898041005977903,-0.3353532417976909,-0.23864573066787528
Colombia,-0.05365077992305184,1.3742844244767642,0.03502994232612633,0.29511103718720094,-0.1865833777084032,-0.5641146453396676,-0.15994348676735617,-0.4036326238734381,-0.515114174580414,0.35797919778830206,-1.0325023872791534,0.31029486130211487,-0.4889961981471286,-0.23909759826002402,-0.34248570119479177,-0.2852109893803012
Costa Rica,-0.414077385915429,2.1807633401733875,-0.7316837079964693,-0.5129776496184183,0.7838198372870048,-0.17331926252786828,-0.15994348676735617,-0.7887499897710303,-0.12131470382399905,2.0852913249864478,-0.8140961872319946,0.9772918398301911,0.3012839622960396,-0.43753153377079435,-0.31661012672064975,-0.2803303886922044
Cuba,-0.9547172949039946,-0.2386734069164825,-0.4458617157085548,-0.3204618805570877,-0.010146429527419808,-0.43696590834826876,-0.15994348676735617,-0.8937819986521919,-0.515114174580414,-0.17350145673420425,-1.2509085873263124,0.8233694601698658,0.681967698119273,-0.9359615878974611,-0.33280830721493515,-0.2650993804901508
Curacao,-0.23386408291924027,-0.2386734069164825,-0.35442601321453704,-0.5385059718957341,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,-0.515114174580414,-0.17350145673420425,-0.15887758709051808,0.31029486130211487,-0.34787474092513426,-0.5730829577481135,0.9915700387904579,1.1443741082978456
Dominica,-0.23386408291924027,-0.2386734069164825,-0.35442601321453704,-0.6928513587731725,-0.627675748160861,-0.36591220238248706,-0.15994348676735617,-0.6487073112628151,-0.12131470382399905,-0.2565453090033457,-0.5956899871848358,0.31029486130211487,-0.35062833033434393,-0.39046331311423205,1.4754351646151147,-0.2794608496665958
Dominican Republic,0.1265625230731369,2.1807633401733875,-0.5887897962513338,-0.4737028820632008,0.07807204456307189,-0.5472861360319825,-0.15994348676735617,-0.018515257975845908,-0.515114174580414,3.023686855627748,-0.8140961872319946,0.2076799415285647,1.492211381779211,0.15755233323871543,-0.33208867353728394,-0.2618038308138534
Ecuador,0.1265625230731369,2.892362383435114,-0.5124908711133884,-0.3567852812281202,0.1662905186535636,-0.5080196143140505,-0.15994348676735617,-0.19356860611111515,-0.9089136453368288,0.09223887052704913,-0.8140961872319946,0.5155247008492153,-0.4435619728951694,0.08406006360119836,-0.33693213249508575,-0.27114494230034003
El Salvador,-0.05365077992305184,2.9398023196525624,-0.6933804858381009,-0.5388520962969837,0.430945940925038,-0.4743625956986802,-0.15994348676735617,-0.29860061499227664,-0.9089136453368288,-0.17350145673420425,-0.8140961872319946,0.15637248164178963,-0.1372251511205964,0.7079734575868349,-0.3264252245077516,-0.2916053751648458
Greenland,-0.5942906889116174,-0.2386734069164825,-0.35442601321453704,-0.6814825167565028,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,1.0600837084452455,-0.17350145673420425,-0.15887758709051808,-0.048857357905310754,-0.220177032073037,-0.39046331311423205,2.4570748814292647,-0.10540367101072888
Grenada,-0.32397073441733465,-0.2386734069164825,-0.35442601321453704,-0.6901754097247149,-0.05425566657266565,-0.14340191264753915,-0.15994348676735617,-0.6487073112628151,-0.12131470382399905,-0.17350145673420425,-0.3772837871376769,0.2076799415285647,-0.3141432706623161,0.20816854344721245,0.33401598723329573,-0.2686105080517044
Guatemala,1.1177356895521744,0.37804576391034717,-0.5902590545500045,-0.4669008045624761,0.03396280751782604,-0.5977716639550379,-0.15994348676735617,0.1565380901594232,-0.9089136453368288,0.3247616568806454,-0.8140961872319946,0.053757561868239434,-0.1922969393047893,1.6223292936002671,-0.33843582446863696,-0.29646518499341673
Guyana,-0.05365077992305184,-0.2386734069164825,-0.35442601321453704,-0.6886507973102739,-0.31891108884414043,-0.7118315603737927,-0.15994348676735617,0.19154875978647706,-0.515114174580414,0.3247616568806454,-0.8140961872319946,-0.4593170369995115,-0.3816062111879524,0.2776919499817151,-0.2730004444963676,-0.2693301636443902
Haiti,0.6672024320617025,2.9398023196525624,-0.7685518406538105,-0.6668214965345636,-0.451238799979878,-0.7828852663395744,-0.15994348676735617,1.3118901878522002,-0.9089136453368288,3.023686855627748,-1.2509085873263124,-1.0750065556408126,-0.4531995358274032,0.7414677555797476,-0.33713131613997904,-0.3116995701437374
Honduras,0.6672024320617025,1.4691642969116612,-0.7197246288212428,-0.6111755651797395,0.8720383113774965,-0.6220795107328053,-0.15994348676735617,-0.1235472668570074,-0.9089136453368288,1.2880703432026879,-1.0325023872791534,0.2589874014153398,-0.3127664759577113,1.0898084547060432,-0.3320891120154456,-0.29307968917868366
Jamaica,-0.504184037413523,-0.001473725829240325,-0.7169569562121189,-0.5976673700210182,-0.7600034592965986,-0.5117592830490916,-0.15994348676735617,-0.43864329350049197,-0.515114174580414,0.9725037045799501,0.05952861295664072,0.2076799415285647,0.5504838038295125,0.1723963164130262,-0.30725988253093667,-0.2242232013430153
Mexico,0.03645587157504253,1.2794045520418675,2.5392098684220996,2.1331311472873105,-0.23069261475364874,-0.07234820668175745,-0.15994348676735617,-0.4736539631275459,-0.515114174580414,-1.00393997942562,-0.5956899871848358,0.6694470805095405,0.9113761157740515,-0.011396262713967306,-0.3428715872848962,-0.24923859331454715
Nicaragua,0.3067758260693253,0.7101253174324862,-0.7501006899263182,-0.6406839888571918,-0.0983649036179115,-0.7006125541686693,-0.15994348676735617,-0.08853659722995352,-0.9089136453368288,0.4078055091497871,-1.0325023872791534,0.2076799415285647,-0.365773072084997,0.7414677555797476,-0.32567958877220793,-0.29738981380320045
Panama,0.03645587157504253,-0.61819289665607,-0.7538250888694601,-0.5609845416316918,0.5632736520607756,-0.24811263722869112,-0.15994348676735617,-0.4036326238734381,-0.515114174580414,-0.5222856362645989,-0.8140961872319946,0.6694470805095405,-0.01056003829695274,-0.1570740319121696,-0.308214442621884,-0.27336181442850804
Paraguay,0.3968824775674197,2.0384435315210423,-0.7088589511706084,-0.6274300083897689,-0.0983649036179115,-0.6819142104934636,-0.15994348676735617,-0.22857927573816889,-0.9089136453368288,3.023686855627748,-0.5956899871848358,0.2076799415285647,-0.4036349264616296,0.4799150122084668,-0.32649742308822693,-0.29993419264442794
Peru,0.03645587157504253,2.9398023196525624,-0.44668176685199895,-0.09072320622242654,-0.8041126963418445,-0.6239493451003258,-0.15994348676735617,-0.22857927573816889,-0.515114174580414,1.3212878841103446,-1.0325023872791534,0.2589874014153398,-0.2590714824781232,-0.031062020708409792,-0.3405576520526849,-0.29413275277715206
Puerto Rico,-0.8646106434059003,-1.1400321950480028,-0.35442601321453704,0.09770882433926874,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,-0.12131470382399905,-0.17350145673420425,-0.15887758709051808,0.925984379943416,0.48508605536078336,-0.49725893469632226,-0.29825821781408635,-0.26593266013465583
Sint Maarten (Dutch part),-0.23386408291924027,-0.2386734069164825,-0.35442601321453704,-0.5385059718957341,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,-0.515114174580414,-0.17350145673420425,-0.15887758709051808,0.31029486130211487,-0.10900085967619755,-0.39046331311423205,5.375410335888188,5.356562069371951
St. Kitts and Nevis,-0.23386408291924027,-0.2386734069164825,-0.35442601321453704,-0.691586631228587,-1.156986592703811,-0.14340191264753915,-0.15994348676735617,-0.6837179808898688,-0.12131470382399905,-0.1402839158265476,-0.15887758709051808,0.31029486130211487,-0.33410679387908604,-0.39046331311423205,0.9638341085495133,-0.21233108878433507
St. Lucia,-0.414077385915429,-0.2386734069164825,-0.35442601321453704,-0.6882381085193962,-0.05425566657266565,-0.2555919746987734,-0.15994348676735617,-0.5786859720087073,-0.12131470382399905,0.3247616568806454,0.05952861295664072,0.31029486130211487,-0.21088366781695442,-0.143251058284015,-0.044689781948929405,-0.26615539750339795
St. Martin (French part),-0.504184037413523,-0.2386734069164825,-0.35442601321453704,-0.5385059718957341,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,-0.515114174580414,-0.17350145673420425,-0.15887758709051808,0.8746769200566409,-0.220177032073037,-0.39046331311423205,3.6107018513994085,6.689143691857642
St. Vincent and the Grenadines,-0.32397073441733465,-0.2386734069164825,-0.35442601321453704,-0.6913686040226495,-1.068768118613319,-0.4893212706388448,-0.15994348676735617,-0.43864329350049197,-0.515114174580414,-0.20671899764186094,0.05952861295664072,0.2076799415285647,-0.3265344230037595,-0.19828049127204903,0.4802450587014698,-0.27579258444591526
Suriname,-0.1437574314211459,-0.2386734069164825,-0.35442601321453704,-0.6831083477811198,0.12218128160831773,-0.4911911050063653,-0.15994348676735617,-0.1235472668570074,-0.9089136453368288,1.3212878841103446,-0.5956899871848358,-0.048857357905310754,-0.4146492840984682,-0.30146920381141434,-0.08100085106226257,-0.2125848444764079
Trinidad and Tobago,-0.6843973404097118,-0.2386734069164825,-0.38165854493641005,-0.5787579317166746,-0.5394572740703697,0.024883180429312236,-0.15994348676735617,-0.22857927573816889,0.2724847669324157,-0.30637162036483073,-0.5956899871848358,0.0024501019814643405,-0.1778405949064387,-1.0486854093310694,-0.33049682542209374,0.16880691429881123
Turks and Caicos Islands,-0.23386408291924027,-0.2386734069164825,-0.35442601321453704,-0.5385059718957341,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,-0.515114174580414,-0.17350145673420425,-0.15887758709051808,0.31029486130211487,-0.220177032073037,-0.39046331311423205,6.805239685083787,-0.21715714534934064
United States,-0.7745039919078059,-1.1874721312654513,2.5392098684220996,2.1331311472873105,2.8790085969361807,2.1536896078514824,-0.15994348676735617,-0.8587713290251381,1.4538831792016602,-1.4855943225866415,-0.15887758709051808,0.8746769200566409,0.9113761157740515,-0.6679452682058095,-0.34271782349196,-0.24923859331454715
Uruguay,-0.5942906889116174,0.6626853812150378,-0.7581303573725418,-0.5702791485901152,1.4895676300109377,-0.15836058758770372,-0.15994348676735617,-0.6487073112628151,-0.12131470382399905,3.023686855627748,-0.8140961872319946,0.6694470805095405,-0.2542527010120063,-0.09278035157180216,-0.2919056326359046,-0.284956625920902
"Venezuela, RB",0.03645587157504253,2.9398023196525624,0.9625419543590538,0.17926634000855732,-0.1865833777084032,-0.4594039207585156,-0.15994348676735617,-0.5086646327545996,-0.515114174580414,2.0188562431711343,-0.5956899871848358,0.41290978107566506,-1.0225041461814974,-0.170853123084362,-0.3392238904648689,-0.18907324422331936
Virgin Islands (U.S.),-0.7745039919078059,-0.2386734069164825,-0.35442601321453704,-0.5385059718957341,-0.0983649036179115,-0.4537944176559539,-0.15994348676735617,-0.4036326238734381,0.2724847669324157,-0.17350145673420425,-0.15887758709051808,0.925984379943416,0.17117686271088384,-0.6393422229389054,1.3229636050050029,1.4574117659798738
Algeria,-0.23386408291924027,-0.28611334313393094,0.21400610438280246,0.19709802187566075,-1.2452050667943022,-0.6463873575105727,-0.15994348676735617,-0.05352592760289978,-0.9089136453368288,-0.837852274887337,-1.0325023872791534,0.053757561868239434,-0.49243818490864066,-0.5648098661438647,-0.34221049653134417,-0.2559236964473974
Angola,2.4693354620235883,2.9398023196525624,-0.5137209478285546,-0.4907423014085815,-0.5394572740703697,-0.6968728854336281,-0.15994348676735617,3.062423669204892,-0.9089136453368288,3.023686855627748,-1.2509085873263124,-2.1524632132630894,-0.38298300589255724,2.126436800298758,-0.341572581068024,-0.2895955716199789
Benin,1.6583755985407398,-0.001473725829240325,-0.7592237588971339,-0.6539997693951533,-0.7600034592965986,-0.7716662601344509,-0.15994348676735617,1.6269862144956846,-0.9089136453368288,-0.17350145673420425,-1.0325023872791534,-1.280236395187913,-0.3375487806405981,1.5625565463774462,-0.33619322740298274,-0.30890574710090163
Botswana,0.3067758260693253,2.9398023196525624,-0.7808867766031157,-0.6026179197888895,-0.627675748160861,-0.3135568400919111,-0.15994348676735617,0.5066447864299617,-0.9089136453368288,0.45763182051127205,-0.5956899871848358,-2.2037706731498647,-0.1723334160880194,0.16654778704234738,-0.28873581639136553,-0.2629823759301254
Burkina Faso,2.0188022045331167,0.42548570012779563,-0.35442601321453704,-0.6457512206883728,-0.0983649036179115,-0.7697964257669304,-0.15994348676735617,2.0121035803932767,-0.9089136453368288,-0.17350145673420425,-1.2509085873263124,-1.7420035341688889,-0.39055537676788377,1.9106033697733216,-0.3427710748311017,-0.3141278544560874
Burundi,1.8385889015369279,-0.8553925777433122,-0.35442601321453704,-0.6868357170915251,1.4895676300109377,-0.797843941279739,-0.15994348676735617,1.6619968841227384,-0.9089136453368288,0.87285108185698,-1.2509085873263124,-1.9985408336027644,-0.39895382446597316,1.8372952078556222,-0.3435138410677633,-0.31543894938800204
Cameroon,1.6583755985407398,0.6626853812150378,-0.6065575710259561,-0.531221646616634,-0.7600034592965986,-0.7380092415190806,-0.15994348676735617,1.7320182233768462,-0.9089136453368288,0.823024770495495,-1.0325023872791534,-1.7420035341688889,-0.5055177346023865,1.6223292936002671,-0.34061691775319697,-0.31099997898965764
Central African Republic,1.3880556440464569,-0.4284331517862763,-0.35442601321453704,-0.6831200328954453,-0.9805496445228276,-0.7884947694421361,-0.15994348676735617,2.782338312188461,-0.9089136453368288,0.823024770495495,-1.2509085873263124,-2.5116154324705153,-0.39688863240906597,1.2736549348004778,-0.32698817423684007,-0.31480196066841687
Chad,2.4693354620235883,1.5640441693465579,-0.35442601321453704,-0.6501873635436491,-0.5394572740703697,-0.7716662601344509,-0.15994348676735617,2.4672422855449763,-0.9089136453368288,0.823024770495495,-1.2509085873263124,-2.2037706731498647,-0.220177032073037,2.513949795312826,-0.34149557661108954,-0.3151524490924718
Comoros,1.4781622955445513,-0.2386734069164825,-0.8431764947072242,-0.6926249913371747,-1.0246588815680733,-0.7679265913994099,-0.15994348676735617,1.3819115271063074,-0.9089136453368288,-0.3395891612724874,-1.2509085873263124,-1.0750065556408126,-0.3719686482557187,0.9826748943632432,-0.2537151929214603,-0.3120770482784172
"Congo, Dem. Rep.",2.1089088560312113,2.9398023196525624,-0.1872380863448699,-0.5885856318013265,-0.4071295629346321,-0.8015836100147801,-0.15994348676735617,2.6773063033072995,-0.9089136453368288,-0.17350145673420425,-1.2509085873263124,-2.2037706731498647,-0.220177032073037,1.88948646438989,-0.34439739723018586,-0.31514408577335407
"Congo, Rep.",1.4781622955445513,0.2831658914754503,-0.8094860602307289,-0.6477400743226459,-1.642188200201515,-0.7510980820917247,-0.15994348676735617,1.2068581789710386,-0.9089136453368288,0.823024770495495,-1.0325023872791534,-1.5880811545085636,-0.4854853716503863,1.217789982285594,-0.31194272779999455,-0.3083355444473244
Cote d'Ivoire,1.2979489925483625,1.2794045520418675,-0.5265000781472252,-0.5343031630654853,-0.31891108884414043,-0.7211807322113956,-0.15994348676735617,2.0821249196473843,-0.9089136453368288,-0.17350145673420425,-1.0325023872791534,-2.2550781330366396,-0.710660145588505,1.1260409726808596,-0.3406464568245591,-0.30598480433405806
Djibouti,0.5770957805636084,-0.2386734069164825,-0.8397937837405173,-0.6894451697917853,0.21039975569880942,-0.7080918916387515,-0.15994348676735617,1.4519328663604152,-0.9089136453368288,-0.30637162036483073,-1.2509085873263124,-1.1776214754143628,-0.38518587741992494,0.4799150122084674,-0.15221985477521757,-0.3025898998560379
"Egypt, Arab Rep.",0.1265625230731369,0.2831658914754503,0.9849225168155491,0.1292418225067057,-0.451238799979878,-0.7080918916387515,-0.15994348676735617,-0.15855793648406127,-0.515114174580414,0.05902132961939245,-1.0325023872791534,0.053757561868239434,2.9137519142836905,0.026125248445388737,-0.3441608375487456,-0.24923859331454715
Equatorial Guinea,1.3880556440464569,-0.2386734069164825,-0.8183016100227529,-0.6502309779278734,-1.8627343854277436,-0.4575340863909951,-0.15994348676735617,2.0121035803932767,-0.9089136453368288,0.823024770495495,-1.0325023872791534,-2.1011557533763145,-0.220177032073037,0.9650436980171814,-0.21784735068878774,-0.11590535575897841
Eritrea,1.5682689470426454,2.8449224472176655,-0.8189166483803361,-0.684806289883569,-1.5098604890657774,-0.8015836100147801,-0.15994348676735617,0.6116767953111233,-0.515114174580414,-0.17350145673420425,-1.2509085873263124,-1.1263140155275877,-0.6438856024151711,1.2549644423694357,-0.3381488169378549,-0.3123222620869229
Ethiopia,1.5682689470426454,0.14084608282310498,0.1252697369026215,-0.592270813152352,-0.8923311704323361,-0.8034534443823007,-0.15994348676735617,1.486943535987469,-0.9089136453368288,-1.00393997942562,-1.2509085873263124,-1.3828513149614632,-0.10555887291468549,1.9744558737743116,-0.34524506942201344,-0.3136279211972679
Gabon,0.9375223865559855,-0.2386734069164825,-0.7886772624658347,-0.6212512310558366,-1.289314303839548,-0.47810226443372134,-0.15994348676735617,0.7167088041922847,-0.9089136453368288,0.823024770495495,-0.3772837871376769,-0.9210841759804873,-0.5185972842961323,1.1625389303477978,-0.2270290364215957,-0.2865523840475518
"Gambia, The",1.9286955530350223,-0.2386734069164825,-0.8406480036816049,-0.6903592287990435,-0.8482219333870903,-0.7810154319720538,-0.15994348676735617,0.9267728219546079,-0.9089136453368288,3.023686855627748,-1.0325023872791534,-1.280236395187913,-0.3492515356297391,1.7751095961376668,-0.27432723860219055,-0.3108162478681746
Ghana,1.02762903805408,-0.4284331517862763,-0.5618647837082523,-0.6034145457900159,-0.0983649036179115,-0.7660567570318892,-0.15994348676735617,0.9617834915816614,-0.9089136453368288,-0.17350145673420425,-1.0325023872791534,-1.1263140155275877,-0.22534001221530506,0.8681131529978623,-0.3415322890984101,-0.30810442221986123
Guinea,1.5682689470426454,0.42548570012779563,-0.35442601321453704,-0.6580264494139937,-0.451238799979878,-0.7772757632370126,-0.15994348676735617,1.9770929107662227,-0.9089136453368288,-0.17350145673420425,-1.2509085873263124,-1.7420035341688889,0.07376863736009265,1.4644390179173434,-0.3391780815404136,-0.3128158934237443
